purePeriodicMax-20         (9768.848333333333, 204.56333333333333)  (14.746500000000006, 7087.827499999993)   (93.78816666666665, 7982.428499999998)     (212.1106666666667, 8332.224333333332)    (484.3350000000001, 8488.937333333331)    (750.1953333333333, 8379.321666666665)    (1050.7936666666665, 8156.829666666665)   (-42.530166666666666, 3945.031499999998)   (1337.3486666666665, 7897.270000000008)   (188.00633333333337, 6911.994999999993)    (442.92800000000057, 7624.271333333325)    (746.2400000000008, 7776.319333333326)    (1364.5076666666657, 7544.062333333324)   (1888.5314999999985, 7121.6111666666575)  (2347.674499999998, 6691.0181666666585)   (2766.1455, 6247.630833333338)            (-26.694999999999972, 7831.0950000000075)  (280.06633333333343, 8535.049)             (469.43600000000026, 8330.432666666668)    (658.279, 8125.216666666667)               (851.1863333333331, 7912.493666666667)     (1043.4946666666665, 7703.652333333335)    (90.38633333333327, 8732.365333333333)     (-26.449999999999974, 7830.850000000008)    (662.5240000000001, 8454.755)             (1057.8889999999997, 8011.4676666666655)   (1444.899, 7577.465333333334)             (1808.315333333333, 7166.648333333332)     (2225.3903333333333, 6691.991666666667)    (275.9226666666669, 8869.243666666667)     (-26.384999999999973, 7830.785000000008)   (1013.3626666666667, 8217.207666666665)    (1591.995333333333, 7561.243333333334)     (2126.2633333333333, 6960.435666666666)   (2689.4826666666663, 6314.039333333334)   (3118.6496666666667, 5843.455666666668)   (455.23833333333357, 8839.998)            (-44.77083333333335, 7147.672499999994)   (1238.779666666662, 6815.244999999966)     (2117.4231666666606, 6357.649833333299)   (3558.9569999999976, 4947.967999999985)   (5337.59416666666, 2586.6914999999926)    (6069.178499999992, 1735.2514999999971)   (-74.60216666666668, 3977.0945)            (6338.641333333333, 1460.7033333333325)   (3612.8951666666653, 5087.745166666661)
purePeriodicMax-4          (9951.452666666666, 40.74733333333333)   (745.027500000006, 5883.584166666683)     (3262.3443333333234, 3851.7150000000424)   (5995.976833333434, 981.8708333333855)    (7603.52833333349, -60.11166666668656)    (8086.586833333455, -117.49250000001311)  (8375.772333333414, -110.74100000000911)  (-181.64400000000032, 3682.5629999999987)  (8540.667000000063, -93.72200000000707)   (1928.3008333333341, 4588.9778333333825)   (4070.4183333333285, 2884.413333333399)    (6046.3171666667695, 918.6311666667158)   (7619.077000000157, -73.30766666668605)   (8094.100333333456, -123.63533333334618)  (8375.04716666675, -111.61450000000906)   (8546.821833333395, -97.7195000000069)    (-310.336, 4448.209333333332)              (1402.2313333333418, 2913.488000000054)    (2206.7356666666847, 2305.8363333333677)   (2930.9516666666973, 1752.245666666704)    (3535.819333333371, 1365.5386666666877)    (4085.2046666667043, 1006.5750000000238)   (450.85899999999685, 3743.2830000000304)   (-122.04333333333379, 5892.391666666651)    (2987.3066666666805, 2985.9406666667146)  (4163.176666666687, 2078.4103333333665)    (5049.784666666694, 1416.3366666667137)   (5707.325333333373, 1024.9356666667043)    (6234.982000000051, 708.231000000028)      (1382.1563333333415, 4448.335333333367)    (54.525000000000254, 6482.769333333314)    (4185.719666666679, 2559.2733333333854)    (5440.586000000029, 1615.470666666716)     (6321.9563333333845, 999.5493333333636)   (6890.841666666723, 714.6413333333489)    (7345.663666666734, 475.90900000000397)   (2205.464333333336, 4355.753000000026)    (4008.9374999999845, 2082.5535000000486)  (6810.069833333493, -734.0691666666798)    (7095.398500000175, -417.1951666666905)   (7724.634333333495, -194.996666666684)    (8106.58900000012, -136.7986666666794)    (8374.768666666747, -111.25633333334247)  (222.42850000000098, 3273.0645000000072)   (8541.563166666729, -95.73083333334034)   (8377.67866666675, -112.41866666667573)
purePeriodicMax-7          (9919.141000000001, 69.25333333333336)   (168.62366666666745, 6739.482666666658)   (704.8441666666681, 7135.414166666627)     (1688.0134999999893, 6474.529833333261)   (5127.08649999999, 2699.801166666643)     (6704.386166666591, 1036.289166666693)    (7377.278833333233, 511.8791666666854)    (-141.25083333333353, 3859.749499999988)   (7708.225833333228, 334.65816666667956)   (847.1196666666646, 6034.73533333331)      (1809.8669999999863, 5932.432333333263)    (2955.393499999986, 5017.117499999923)    (5451.824833333318, 2301.7654999999854)   (6746.838999999922, 983.1003333333596)    (7396.128499999899, 486.3405000000175)    (7730.957666666562, 313.586333333345)     (-177.53050000000002, 6817.905500000001)   (810.6925000000014, 5814.581833333268)     (1343.992999999994, 5268.891666666598)     (1869.4631666666555, 4743.253166666588)    (2350.0319999999856, 4267.23299999991)     (2807.492833333321, 3828.8531666665817)    (256.7595000000018, 6380.1564999999655)    (-70.45266666666669, 7650.314000000002)     (1855.1519999999878, 5624.05533333324)    (2811.9138333333203, 4638.6524999999365)   (3626.8404999999934, 3832.349166666616)   (4339.082166666664, 3155.6208333332934)    (4903.76733333333, 2648.976999999971)      (805.8003333333338, 6730.976999999941)     (26.83699999999987, 7998.902000000003)     (2794.6478333333193, 5035.095499999912)    (3985.653499999992, 3825.7124999999664)    (4917.346000000002, 2941.9409999999916)   (5646.965999999992, 2299.2303333333302)   (6195.322499999981, 1842.3924999999954)   (1323.2914999999903, 6611.326499999919)   (2829.7001666666674, 3962.055166666597)   (6261.24599999992, 74.98499999999643)      (6708.701499999894, -34.963499999975525)  (7097.458833333211, 132.71983333335626)   (7389.612999999879, 175.46966666668388)   (7653.448333333216, 181.0660000000117)    (-189.11883333333344, 3907.0754999999917)  (7831.516166666553, 183.4285000000082)    (7505.3074999998935, 356.0958333333487)
Iteration-11
Game size78x46


Printing!


Attacker Strats            No-Op                                    periodic-15                               periodic-23                                periodic-31                               periodic-46                               periodic-57                               periodic-67                               periodic-7                                 periodic-75                               periodicRand-15                            periodicRand-23                            periodicRand-31                           periodicRand-46                           periodicRand-57                           periodicRand-67                           periodicRand-75                           probeCountTime-2_100                       probeCountTime-2_150                       probeCountTime-2_200                       probeCountTime-2_250                       probeCountTime-2_300                       probeCountTime-2_50                        probeCountTime-3_10                         probeCountTime-3_100                      probeCountTime-3_150                       probeCountTime-3_200                      probeCountTime-3_250                       probeCountTime-3_300                       probeCountTime-3_50                        probeCountTime-4_10                        probeCountTime-4_100                       probeCountTime-4_150                       probeCountTime-4_200                      probeCountTime-4_250                      probeCountTime-4_300                      probeCountTime-4_50                       purePeriodic-15                           purePeriodic-23                            purePeriodic-31                           purePeriodic-46                           purePeriodic-57                           purePeriodic-67                           purePeriodic-7                             purePeriodic-75                           purePeriodicRand-67
-------------------------  ---------------------------------------  ----------------------------------------  -----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  -----------------------------------------  ----------------------------------------  -----------------------------------------  -----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  ------------------------------------------  ----------------------------------------  -----------------------------------------  ----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  -----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  -----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  ----------------------------------------  -----------------------------------------  ----------------------------------------  ----------------------------------------
No-Op                      (0, 10000)                               (0, 7202.799999999993)                    (0, 8177.200000000008)                     (0, 8647.59999999999)                     (0, 9088.59999999999)                     (0, 9265)                                 (0, 9374.200000000004)                    (0, 4002.399999999996)                     (0, 9441.40000000001)                     (0, 7202.799999999993)                     (0, 8177.200000000008)                     (0, 8647.59999999999)                     (0, 9088.59999999999)                     (0, 9265)                                 (0, 9374.200000000004)                    (0, 9441.40000000001)                     (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                  (0, 10000)                                (0, 10000)                                 (0, 10000)                                (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                 (0, 10000)                                (0, 10000)                                (0, 10000)                                (0, 10000)                                (0, 7202.799999999993)                    (0, 8177.200000000008)                     (0, 8647.59999999999)                     (0, 9088.59999999999)                     (0, 9265)                                 (0, 9374.200000000004)                    (0, 4002.399999999996)                     (0, 9441.40000000001)                     (0, 9374.200000000004)
periodic-0.1               (9995.429183333334, 1.1780833333333334)  (7727.092816669619, -2290.08078333204)    (8517.73383333395, -1491.9687333324944)    (8897.966516666693, -1106.5302166660824)  (9255.96193333307, -745.33626666633)      (9398.523233333035, -600.7972666664297)   (9487.818766666345, -511.4073999998071)   (5037.22221667353, -4471.365216668298)     (9542.315899999696, -456.3527666664934)   (7725.616733336286, -2290.016299998707)    (8517.398683333948, -1491.9413833324945)   (8898.09353333336, -1106.5817666660826)   (9256.86724999974, -745.3824499996635)    (9399.259666666365, -600.86396666643)     (9488.361416666346, -511.3972499998072)   (9542.021183333027, -456.3366499998267)   (3010.3406166643417, -4978.729549991028)   (4209.1346499968995, -4458.565683327977)   (5069.597133330382, -4051.7132333293953)   (5712.170649997771, -3705.6966833304696)   (6187.957599998613, -3437.758999998346)    (1225.5386166656585, -5745.583649990157)   (-435.34128333460086, -6097.425283325994)   (5827.709399998155, -3448.2173333313926)  (6893.3877999999895, -2818.0084999996707)  (7523.769316667485, -2374.4263833327987)  (7935.503633334249, -2060.833366665996)    (8249.540133333892, -1788.4879666659845)   (3685.769999996793, -4426.272433327313)    (366.2047499987068, -5405.772583323174)    (7224.557483333922, -2464.590483332814)    (8027.352466667373, -1883.8060333325968)   (8459.026866666823, -1522.6480666658208)  (8740.8864499999, -1260.3612499991323)    (8938.203716666403, -1077.3013166659116)  (5388.84201666439, -3502.6142166640097)   (7726.294100002952, -2290.0875666653737)  (8516.656466667284, -1491.8887666658272)   (8898.148800000026, -1106.5359666660825)  (9255.852449999738, -745.3194499996633)   (9399.4290999997, -600.8656666664299)     (9487.929316666346, -511.4207833331404)   (5036.844883340195, -4471.350016668298)    (9542.394383333029, -456.37238333316014)  (9487.57629999968, -511.379899999807)
periodic-0.5               (9990.169291666669, 6.092291666666667)   (7227.807166668601, -2119.6185000000683)  (8190.21958333475, -1379.7724166666)       (8653.735750001098, -1021.943749999959)   (9090.998083334101, -687.0569166666498)   (9264.640083333967, -552.7202499999928)   (9371.70666666721, -469.673833333332)     (3622.8181666667383, -2355.639166666507)   (9438.743833333823, -418.7313333333358)   (7225.661250001933, -2119.441583333401)    (8190.322333334752, -1379.933333333267)    (8655.29958333443, -1022.3964166666259)   (9089.125166667436, -686.7676666666497)   (9264.2179166673, -552.7159166666595)     (9372.370166667208, -469.78766666666536)  (9438.487416667158, -418.65058333333576)  (2731.538083333555, -3750.5292499988846)   (3884.5259166666865, -3470.8215833328277)  (4738.164666666726, -3244.116333333197)    (5385.9589166668575, -3031.457583333305)   (5914.630833333688, -2843.9933333334307)   (1083.454916666901, -4164.43774999862)     (-375.3012499999738, -3733.537249998936)    (5438.984333333594, -2628.0176666666794)  (6551.548666667264, -2271.7531666670366)   (7210.412166667427, -1979.1115000002792)  (7686.0538333341665, -1746.6301666668323)  (8001.223750000857, -1563.4139166667708)   (3314.5485000000613, -3060.0176666659745)  (292.79433333355524, -2953.501499998636)   (6876.664500000704, -1917.7498333336562)   (7745.985500000855, -1555.9773333334663)   (8226.203583334169, -1292.1539166667199)  (8543.96366666746, -1095.04483333333)     (8760.024666667412, -949.9489999999684)   (4925.083916666831, -2423.8474166666115)  (7227.654416668599, -2120.546250000067)   (8189.04583333475, -1379.5419999999333)    (8653.563583334433, -1021.8827499999591)  (9089.25275000077, -686.7160833333165)    (9264.281666667297, -552.7963333333262)   (9372.270583333877, -469.6239166666653)   (3644.507583333408, -2374.0254166665095)   (9437.98316666716, -418.6196666666691)    (9372.232500000542, -469.7119999999987)
periodic-0.7               (9987.6319, 8.466033333333336)           (6951.956549999642, -2000.9989500000477)  (8014.626133332895, -1319.716933333298)    (8522.133249999511, -976.4837833333145)   (9001.128683332903, -655.6118166666473)   (9191.49531666629, -527.0221833333215)    (9309.039466666325, -447.33199999999346)  (2817.240800000003, -1198.7793666666917)   (9381.652216666358, -398.2777166666632)   (6945.952999999643, -1999.5939333333815)   (8011.662599999563, -1319.083299999964)    (8522.930733332842, -976.6264666666477)   (9001.61829999957, -655.7574333333139)    (9191.913799999624, -527.0680333333216)   (9309.460516666328, -447.42038333332687)  (9382.03289999969, -398.2950999999965)    (2619.827416666675, -3171.0045833335835)   (3769.2280833333084, -2995.0953166667014)  (4614.772266666598, -2830.6752999998453)   (5252.638116666581, -2687.401016666532)    (5751.432183333226, -2548.5989833332646)   (1026.5519666666821, -3487.0335666668907)  (-354.61213333338196, -2918.645766666973)   (5239.186399999908, -2234.503866666541)   (6382.612466666542, -1983.6083666667366)   (7083.680249999863, -1773.2468833333776)  (7559.171033333192, -1580.2869000000092)   (7887.150883333175, -1428.3472500000312)   (3169.050999999989, -2467.190500000108)    (261.8701666666878, -1862.6479333335476)   (6674.007083333198, -1632.9491166667424)   (7589.573083333197, -1378.7055166666755)   (8113.571433333109, -1165.354433333362)   (8447.356366666378, -998.428499999995)    (8668.792916666356, -877.0895833333178)   (4705.580983333261, -1884.9959166664996)  (6989.027999999647, -2034.1620333333676)  (8014.270083332895, -1319.4381833332977)   (8521.051916666172, -976.2271833333143)   (9000.362883332904, -655.3852166666472)   (9190.306966666292, -526.5474666666547)   (9308.394333332992, -447.0059666666601)   (3103.9460833333314, -1475.5285499999115)  (9382.766266666356, -398.4966999999966)   (9309.29589999966, -447.32569999999345)
periodic-11                (9854.644666666665, 134.20733333333328)  (64.06700000000004, 6959.780999999998)    (339.57850000000053, 7645.334499999994)    (732.9648333333324, 7692.789833333329)    (2517.723166666663, 6063.360166666626)    (4266.713999999997, 4108.2526666666345)   (5481.031999999979, 2711.418333333299)    (-85.32350000000007, 3909.3214999999973)   (5728.119166666652, 2518.8401666666464)   (312.04850000000033, 6706.1654999999955)   (700.0921666666663, 7266.395166666653)     (1209.006499999997, 7177.909499999985)    (2559.4554999999964, 6017.655499999961)   (3788.9788333333313, 4683.417499999968)   (5043.870999999985, 3238.2886666666304)   (5340.029166666655, 2990.055166666644)    (516.1756666666673, 7312.226999999988)     (841.926833333334, 6989.927166666647)      (1217.5621666666655, 6567.928166666644)    (1531.1868333333305, 6234.94683333331)     (1914.5964999999965, 5808.641166666643)    (187.06916666666703, 7544.455166666661)    (-46.79216666666669, 6222.2125000000015)    (1208.4474999999968, 7155.900166666645)   (1864.8293333333293, 6461.795333333304)    (2546.0134999999973, 5700.346166666641)   (3094.7026666666648, 5119.104999999979)    (3652.834333333332, 4521.483666666648)     (523.9573333333333, 7760.377333333325)     (-46.76566666666668, 6222.264999999999)    (1864.4749999999956, 6704.742999999972)    (2734.9664999999986, 5772.234499999974)    (3600.3901666666666, 4818.769499999978)   (4257.103166666666, 4144.235166666646)    (4861.116999999999, 3540.026333333314)    (818.3288333333318, 7714.476499999988)    (2417.52116666666, 4554.912499999955)     (3170.6539999999986, 4575.323333333275)    (6028.033833333283, 938.5394999999775)    (6773.367166666589, 472.19216666666404)   (7043.785999999915, 420.2280000000072)    (7255.352166666585, 407.03050000000985)   (-133.0695, 3956.5265)                     (7267.414666666598, 472.37666666667457)   (5968.102833333296, 2063.6931666666424)
periodic-15                (9801.80116666667, 184.1275)             (36.52949999999999, 7035.517499999993)    (156.25300000000001, 7887.949333333332)    (432.5563333333336, 8065.245333333329)    (1279.2994999999987, 7568.058499999988)   (1733.2409999999998, 7222.836999999997)   (2938.1811666666654, 5900.076833333323)   (-55.55816666666668, 3928.0274999999965)   (3759.309, 4959.408333333333)             (189.14783333333335, 6881.087499999993)    (432.1488333333337, 7603.065499999994)     (754.5631666666671, 7725.40049999999)     (1528.3254999999979, 7292.220499999987)   (2087.3874999999994, 6823.6678333333275)  (2872.456833333332, 5981.944833333322)    (3480.9958333333334, 5298.6175)           (383.1533333333333, 8012.310333333333)     (629.2515, 7778.899500000001)              (880.6360000000002, 7504.982333333332)     (1140.899, 7222.972666666669)              (1407.4256666666668, 6926.051000000001)    (152.2973333333333, 8075.18)               (-34.63633333333333, 7198.401)              (872.6921666666667, 7918.049166666667)    (1397.5159999999998, 7367.398333333332)    (1869.2031666666662, 6844.3455)           (2355.9724999999994, 6301.701833333333)    (2815.561666666667, 5792.804)              (398.6083333333333, 8188.586)              (-34.78216666666666, 7198.4225)            (1336.1465, 7611.2345000000005)            (2055.561666666667, 6833.8386666666665)    (2744.3589999999995, 6061.500333333333)   (3327.7090000000003, 5420.629999999999)   (3894.0685, 4808.225833333332)            (600.421, 8150.050333333334)              (-8.888166666666674, 7081.162499999994)   (2398.6984999999922, 5581.669499999962)    (3599.7239999999956, 4437.2906666666395)  (6384.346333333312, 967.2166666666664)    (6561.134333333325, 935.2793333333332)    (6903.992499999983, 705.8301666666692)    (-97.06216666666667, 3967.7645)            (6923.567166666666, 747.0325000000007)    (4163.2570000000005, 4353.397333333325)
periodic-17                (9782.485999999999, 202.07333333333332)  (33.5381666666667, 7054.072500000002)     (127.17199999999998, 7933.222999999998)    (295.9540000000002, 8229.15333333333)     (780.7883333333347, 8145.8646666666455)   (1433.389999999997, 7585.733333333301)    (1766.6376666666622, 7310.738333333305)   (-51.638, 3938.9739999999974)              (2910.635499999994, 6017.608833333297)    (183.5378333333334, 6902.0875000000015)    (369.10950000000025, 7684.279499999994)    (612.6643333333336, 7898.652666666659)    (1204.7676666666657, 7687.817333333304)   (1769.067166666661, 7208.247166666629)    (2218.128499999994, 6796.273499999967)    (2841.9053333333263, 6100.854666666629)   (340.83533333333384, 8229.059666666655)    (549.1308333333344, 8047.882499999982)     (776.0643333333342, 7810.60099999998)      (1006.4755000000002, 7558.231833333306)    (1188.5833333333323, 7354.074666666637)    (145.64266666666677, 8248.941333333329)    (-31.265666666666668, 7519.283999999999)    (769.9470000000013, 8149.797333333312)    (1216.2824999999991, 7701.026166666638)    (1630.249166666663, 7248.263833333301)    (2080.647666666661, 6736.598999999962)     (2484.618499999994, 6282.156499999963)     (349.20316666666736, 8362.081833333328)    (-31.332500000000003, 7519.2445)           (1153.6829999999995, 7904.652999999975)    (1803.6441666666624, 7222.1221666666315)   (2418.91666666666, 6536.3323333333)       (2989.1033333333276, 5899.578999999965)   (3499.8286666666622, 5332.226666666637)   (505.51050000000043, 8347.274166666659)   (-48.57250000000001, 7136.423500000002)   (2189.077166666657, 5827.695499999959)     (2659.7701666666608, 5741.7648333332945)  (5615.651666666641, 2021.5636666666487)   (6397.8278333332955, 1159.5411666666705)  (6484.540999999961, 1149.555666666669)    (-86.56983333333334, 3972.5905)            (6845.414166666622, 847.8505000000132)    (3450.4988333333317, 5247.459166666637)
periodic-20                (9740.467666666667, 241.89666666666668)  (25.02616666666666, 7079.857499999993)    (103.62433333333331, 7974.608999999998)    (218.92183333333338, 8326.917833333333)   (593.239, 8369.644666666663)              (885.5169999999998, 8225.864333333331)    (1484.4881666666658, 7656.300499999993)   (-46.922, 3951.128999999998)               (1779.956, 7380.570000000007)             (141.10283333333334, 6962.412499999994)    (302.26550000000026, 7771.0574999999935)   (483.20516666666697, 8052.433833333327)   (958.2246666666668, 7978.777333333325)    (1343.9341666666664, 7725.555166666662)   (1790.0094999999988, 7313.864499999989)   (2101.268, 7018.388333333338)             (304.5726666666667, 8453.521666666666)     (482.635, 8312.069000000001)               (670.3533333333335, 8123.112666666666)     (850.6796666666667, 7929.504666666665)     (1044.6353333333334, 7713.647666666664)    (137.38133333333334, 8423.624666666667)    (-26.16433333333334, 7882.737000000001)     (673.8223333333334, 8375.272)             (1029.7256666666667, 8044.413666666666)    (1407.2936666666665, 7636.186666666665)   (1763.986, 7237.181666666667)              (2084.4553333333333, 6875.135333333334)    (307.26199999999994, 8478.168333333333)    (-25.69966666666667, 7882.518)             (1001.1193333333334, 8168.039)             (1574.812, 7584.781000000001)              (2076.521333333333, 7032.747333333334)    (2607.792, 6434.077666666665)             (3025.6996666666664, 5969.269)            (417.8046666666666, 8459.027666666669)    (-43.78833333333334, 7148.494999999994)   (1450.4604999999938, 6604.031499999957)    (2344.9229999999916, 6116.184999999962)   (4148.047, 4102.086999999988)             (5299.873833333328, 2662.2854999999945)   (6380.4154999999855, 1306.514499999999)   (-74.53249999999998, 3977.8485)            (6463.966833333332, 1295.5091666666665)   (2945.5704999999984, 5902.279499999989)
periodic-4                 (9945.504333333334, 48.10333333333333)   (897.2551666666722, 5736.501833333363)    (3727.9209999999953, 3340.4296666667287)   (5920.559333333424, 1161.819666666717)    (7646.034333333496, -47.10100000002079)   (8141.782833333468, -133.47550000001192)  (8412.813666666765, -116.0733333333407)   (-188.09433333333365, 3705.8569999999995)  (8575.515333333413, -101.51633333333871)  (1572.1225000000093, 4995.584833333373)    (3637.166999999994, 3454.167666666729)     (5712.949333333412, 1415.7333333333936)   (7637.426333333495, -39.24300000002089)   (8137.881333333469, -131.10633333334536)  (8414.465833333434, -117.05283333334069)  (8577.809833333413, -102.6928333333387)   (1363.5223333333417, 2996.08233333339)     (2190.447000000019, 2335.3830000000444)    (2918.3970000000313, 1795.5196666667052)   (3540.955666666703, 1372.6680000000265)    (4044.571666666703, 1049.1556666666913)    (455.2859999999971, 3798.085333333368)     (-87.00433333333301, 5033.439333333318)     (2940.660666666679, 3084.3150000000496)   (4140.568333333352, 2119.687333333375)     (5042.157666666695, 1451.1930000000475)   (5704.90200000004, 1029.4506666667062)     (6236.232333333383, 737.7143333333617)     (1351.7763333333444, 4554.484333333385)    (57.57533333333402, 5444.493333333319)     (4121.506333333343, 2673.494333333385)     (5399.58233333336, 1668.6273333333875)     (6285.44533333338, 1065.4903333333648)    (6851.688333333392, 737.2533333333475)    (7318.487333333399, 503.7766666666709)    (2144.649000000006, 4494.868333333383)    (4225.718999999996, 1818.4820000000398)   (6833.449333333487, -756.2766666666826)    (7130.090500000174, -438.5898333333566)   (7763.918666666839, -207.47700000001765)  (8153.931166666804, -150.52450000001159)  (8419.475833333432, -121.51850000000725)  (148.85316666666674, 3363.9955000000064)   (8581.044666666745, -103.92066666667198)  (8415.546666666765, -119.48433333334062)
periodic-7                 (9907.621333333334, 84.03266666666669)   (170.70766666666756, 6745.968333333323)   (895.4455, 6931.76883333328)               (2209.539833333321, 5875.748499999939)    (5370.400166666659, 2456.1038333333295)   (6670.282833333252, 1106.5905000000334)   (7257.239499999905, 681.0655000000245)    (-143.05233333333348, 3866.803999999989)   (7615.423166666558, 458.5945000000163)    (576.4871666666664, 6326.913166666646)     (1451.7063333333235, 6322.652999999926)    (2556.2258333333184, 5477.821166666604)   (4989.782166666665, 2919.627833333325)    (6586.917999999922, 1202.885333333364)    (7230.019666666574, 717.048000000025)     (7613.643499999891, 465.92650000001663)   (803.2430000000018, 5846.598333333265)     (1346.1916666666593, 5298.869333333255)    (1833.0749999999875, 4814.692333333244)    (2295.8356666666527, 4365.503333333243)    (2764.0354999999863, 3916.923833333246)    (267.8208333333353, 6357.637499999963)     (-41.29099999999992, 6363.902000000017)     (1851.00833333332, 5658.483333333239)     (2778.535833333319, 4703.535499999918)     (3603.5816666666574, 3892.8246666666014)  (4240.690499999997, 3287.2621666666237)    (4816.715166666667, 2769.3901666666447)    (800.1391666666683, 6726.836833333271)     (22.173833333333018, 6503.459500000018)    (2753.2649999999844, 5113.155999999909)    (3908.2518333333273, 3941.2388333332788)   (4835.007666666665, 3057.4119999999807)   (5518.242499999994, 2439.966499999994)    (6081.615166666652, 1969.2418333333349)   (1297.9686666666582, 6627.56533333325)    (2865.560999999997, 3941.6039999999202)   (6286.915499999918, 52.467166666662436)    (6743.926166666559, -73.41383333330822)   (7127.210166666551, 92.23416666668696)    (7383.718666666517, 158.70500000001965)   (7654.394166666545, 173.81583333334424)   (-175.37616666666676, 3898.2754999999906)  (7845.070833333206, 180.54616666667536)   (7397.775166666564, 501.18383333335305)
periodicDecept-0.1_27      (9774.452966666668, 1.2400666666666667)  (7638.435466669622, -2289.9867999987073)  (8356.00055000062, -1491.8588166658276)    (8724.743500000026, -1106.540499999416)   (9066.103683333075, -745.3745833329966)   (9201.165399999698, -600.8572999997633)   (9287.407516666346, -511.41094999980703)  (5039.088766673531, -4471.811066668298)    (9337.346049999696, -456.33461666649345)  (7631.080333336286, -2290.024866665374)    (8354.668733333952, -1491.9371666658278)   (8716.065350000026, -1106.5868166660825)  (9063.437599999741, -745.3578666663301)   (9206.900349999698, -600.8204499997632)   (9289.99164999968, -511.4331499998072)    (9337.411916666362, -456.31728333316005)  (51.493633333844976, -6319.975966661702)   (50.19805000074709, -6319.982949995241)    (53.89685000047687, -6319.213216661635)    (51.204250000323626, -6317.645283328129)   (52.704150000448166, -6320.483783328285)   (60.46441666698269, -6316.327083328058)    (-427.80943333479337, -6095.247266659082)   (2626.7987000007233, -4808.167899994786)  (2599.959066667194, -4818.330666661123)    (2607.118183333769, -4815.5946833277785)  (2610.367483334157, -4813.563149994786)    (2602.219950000273, -4815.5789499942)      (2617.3516833340786, -4809.842283328104)   (364.23523333218554, -5405.8712999899935)  (5034.755683333589, -3604.3954499995816)   (5037.409433333905, -3604.8253333333896)   (5022.014933333855, -3607.8561666663777)  (5030.20195000068, -3605.7543833334244)   (5041.626733334039, -3601.58430000011)    (5043.105016667045, -3598.8884166663956)  (7588.987700002954, -2290.00183333204)    (8361.695033333952, -1491.9152333324942)   (8723.607250000028, -1106.5021499994155)  (9065.976216666408, -745.3564499996634)   (9197.928883333034, -600.8746833330965)   (9284.244683333016, -511.41684999980714)  (4972.122650006863, -4471.492983334964)    (9337.699749999694, -456.3571833331601)   (9285.909266666346, -511.38069999980706)
periodicDecept-0.1_35      (9824.864033333331, 1.2252666666666667)  (7663.691483336286, -2289.896749998707)   (8386.21538333395, -1491.9238166658279)    (8771.836900000026, -1106.5661999994156)  (9113.986149999739, -745.3798833329968)   (9248.9539499997, -600.8498833330967)     (9338.574133333015, -511.37253333314044)  (5037.526533340197, -4471.413366668298)    (9382.237883333028, -456.33484999982664)  (7649.765883336286, -2290.0958166653736)   (8393.171666667282, -1491.8812333324945)   (8770.547683333358, -1106.5345499994157)  (9114.309683333073, -745.3152166663299)   (9246.623533333035, -600.8288666664299)   (9338.688433333013, -511.40533333314033)  (9381.973199999695, -456.30429999982675)  (480.4108666674065, -6093.094466660019)    (478.26126666787286, -6095.189799993734)   (473.3764000010203, -6099.154866660306)    (474.38256666769195, -6097.228066660211)   (478.4276666676885, -6094.278999993645)    (472.4035833343448, -6098.365183326897)    (-430.10083333444294, -6096.40179999283)    (3427.132383333632, -4499.184583330548)   (3424.934966666663, -4499.300199996889)    (3418.5025166668015, -4503.400216663584)  (3435.728516666277, -4494.694749996465)    (3438.8126833333286, -4493.7371499969095)  (3434.9367666666603, -4496.0805666635)     (367.0185833321044, -5407.023283323264)    (5842.0111166683855, -3217.3091500015776)  (5831.236133334982, -3219.9743666682652)   (5830.590633334864, -3224.7187333347874)  (5825.242983334824, -3225.263550001395)   (5838.577633334573, -3218.5620666676414)  (5834.746600001713, -3219.1225000015565)  (7622.488850002959, -2289.771016665373)   (8396.460983333951, -1491.872749999161)    (8773.871033333358, -1106.5963333327493)  (9106.785749999739, -745.3251833329965)   (9249.389599999698, -600.8278666664298)   (9338.757149999681, -511.3909833331404)   (4988.114500006801, -4462.620800001617)    (9384.900866666363, -456.33856666649336)  (9340.213666666348, -511.39143333314047)
